Date received,Complaint ID,rand client,phonefinal,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2016-09-01,CR2092735,C00003244,541-529-7166,AA0106,34802,0,NW,AGENT,KAZAV,14:28:30,14:36:07,00:07:37
2016-08-31,CR2090464,C00001318,314-746-4338,AA0209,34804,1,PS,AGENT,DORIT,15:19:26,15:37:44,00:18:18
2016-08-29,CR2086513,C00000144,207-015-7372,AA0101,34805,2,PS,AGENT,MORIAH,13:10:09,13:15:57,00:05:48
2016-08-29,CR2085827,C00003737,389-267-0322,AA0115,34806,2,PS,AGENT,AVNI,15:03:41,15:03:55,00:00:14
2016-08-29,CR2086741,C00002623,647-864-2181,AA0215,34807,1,PS,AGENT,BASCH,11:37:16,11:54:29,00:17:13
2016-08-29,CR2085142,C00001930,719-748-5017,AA0204,34808,0,PS,AGENT,SHARON,10:56:02,11:11:32,00:15:30
2016-08-26,CR2084172,C00000548,716-337-2086,AA0210,34809,0,PS,AGENT,IDIT,14:46:03,14:46:40,00:00:37
2016-08-26,CR2083554,C00001583,212-119-8291,AA0203,34810,1,PS,AGENT,STEREN,14:35:34,14:44:51,00:09:17
2016-08-25,CR2079552,C00001958,285-927-8795,AA0109,34811,0,NW,AGENT,IDIT,16:27:20,16:42:22,00:15:02
2016-08-25,CR2082015,C00003275,554-290-3106,AA0106,34812,0,NE,AGENT,ZOHARI,16:23:44,16:27:12,00:03:28
2016-08-25,CR2082032,C00000814,484-928-7263,AA0205,34814,1,PS,AGENT,SHARON,12:40:32,13:00:15,00:19:43
2016-08-24,CR2079409,C00004584,665-118-6190,AA0209,34815,0,PS,AGENT,TOVA,11:40:46,11:41:12,00:00:26
2016-08-24,CR2080894,C00002938,926-451-9819,AA0204,34816,0,NW,AGENT,YIFAT,16:19:30,16:35:21,00:15:51
2016-08-23,CR2074496,C00004567,315-967-5696,AA0205,34818,0,PS,AGENT,KAZAV,10:55:47,10:56:58,00:01:11
2016-08-23,CR2074342,C00009675,781-705-9449,AA0110,34820,2,PS,AGENT,KAZAV,13:11:26,13:12:08,00:00:42
2016-08-19,CR2072511,C00000757,617-755-6768,AA0107,34822,2,TT,AGENT,AVNI,13:12:35,13:25:32,00:12:57
2016-08-19,CR2072231,C00002463,483-951-2085,AA0105,34823,1,PS,AGENT,TOVA,09:29:17,09:32:32,00:03:15
2016-08-18,CR2071163,C00003039,978-763-0248,AA0111,34824,1,TT,AGENT,DORIT,11:35:40,11:53:25,00:17:45
2016-08-18,CR2070783,C00004462,212-162-5784,AA0105,34825,0,NW,AGENT,STEREN,10:55:42,11:12:14,00:16:32
2016-08-18,CR2069704,C00000390,211-771-4957,AA0109,34826,2,PS,AGENT,AVNI,15:48:45,15:52:33,00:03:48
2016-08-18,CR2069950,C00002115,413-532-7903,AA0115,34827,0,PS,AGENT,YITZ,11:31:50,11:33:45,00:01:55
2016-08-17,CR2068569,C00003639,658-504-6037,AA0113,34828,2,PS,AGENT,YIFAT,11:45:06,12:03:07,00:18:01
2016-08-16,CR2067327,C00002676,508-377-1627,AA0106,34829,2,PS,AGENT,AVNI,16:07:26,16:17:35,00:10:09
2016-08-15,CR2064724,C00002411,631-071-0243,AA0110,34830,0,PS,AGENT,AVNI,14:11:29,14:24:07,00:12:38
2016-08-15,CR2064692,C00000941,450-152-6310,AA0110,34831,2,PS,AGENT,KAZAV,12:37:55,12:47:44,00:09:49
2016-08-15,CR2063516,C00005606,808-626-9008,AA0204,34832,0,PS,AGENT,MICHAL,15:20:33,15:40:19,00:19:46
2016-08-12,CR2060519,C00003796,113-395-0996,AA0216,34834,0,IN,AGENT,YIFAT,12:57:26,13:13:52,00:16:26
2016-08-12,CR2061856,C00002762,431-662-8446,AA0204,34835,1,PS,AGENT,AVIDAN,15:08:34,15:22:38,00:14:04
2016-08-10,CR2056848,C00003811,905-075-9356,AA0103,34838,2,PS,AGENT,MIKI,12:49:35,13:01:37,00:12:02
2016-08-10,CR2056992,C00002013,212-837-7058,AA0202,34839,0,NW,AGENT,IDIT,11:58:43,12:05:57,00:07:14
2016-08-05,CR2047954,C00002435,867-806-2184,AA0109,34841,1,PS,AGENT,NAAMA,09:34:34,09:48:29,00:13:55
2016-08-04,CR2045688,C00002152,286-593-2095,AA0202,34842,1,PS,AGENT,DORIT,15:32:48,15:47:05,00:14:17
2016-08-01,CR2039841,C00012810,839-062-8974,AA0102,34843,0,PS,AGENT,IDIT,10:55:57,11:10:42,00:14:45
2016-08-01,CR2039139,C00002614,306-816-8179,AA0202,34844,0,PS,AGENT,ANAT,15:58:59,16:10:45,00:11:46
2016-07-29,CR2038296,C00000258,679-001-2022,AA0214,34846,2,PS,AGENT,GILI,09:09:17,09:25:11,00:15:54
2016-07-29,CR2037380,C00003092,617-783-7171,AA0215,34847,0,NE,AGENT,NAAMA,13:42:32,13:50:16,00:07:44
2016-07-28,CR2034291,C00000093,388-389-6102,AA0103,34848,1,PS,AGENT,AVIDAN,10:59:07,11:00:43,00:01:36
2016-07-28,CR2034506,C00000708,716-709-7766,AA0111,34849,1,TT,AGENT,NO_SERVER,14:07:52,14:09:52,00:02:00
2016-07-27,CR2032806,C00003519,223-993-8335,AA0214,34850,0,NE,AGENT,ANAT,16:30:15,16:46:17,00:16:02
2016-07-26,CR2031161,C00001388,821-599-1366,AA0215,34851,0,NE,AGENT,ANAT,12:36:11,12:48:46,00:12:35
2016-07-22,CR2026058,C00000442,212-490-3508,AA0213,34852,2,NE,AGENT,MORIAH,11:19:42,11:31:46,00:12:04
2016-07-21,CR2024168,C00001194,627-553-7032,AA0205,34853,0,PS,AGENT,MIKI,11:12:06,11:20:05,00:07:59
2016-07-21,CR2023663,C00002261,400-686-0553,AA0204,34854,0,PS,AGENT,MORIAH,10:37:48,10:49:43,00:11:55
2016-07-20,CR2021587,C00000180,313-346-5449,AA0106,34855,0,PS,AGENT,BASCH,15:14:52,15:24:40,00:09:48
2016-07-19,CR2018989,C00001244,212-825-2848,AA0110,34858,2,PS,AGENT,STEREN,09:56:40,10:16:11,00:19:31
2016-07-15,CR2014249,C00004166,212-958-0128,AA0109,34862,0,PS,AGENT,NO_SERVER,13:21:56,13:41:28,00:19:32
2016-07-14,CR2012547,C00002187,939-060-0924,AA0109,34863,0,NE,AGENT,TOVA,16:38:17,16:50:20,00:12:03
2016-07-14,CR2013557,C00005204,490-684-3724,AA0209,34864,1,PS,AGENT,STEREN,13:43:07,13:43:22,00:00:15
2016-07-13,CR2009862,C00003904,619-439-1402,AA0214,34865,0,NW,AGENT,AVNI,12:53:17,13:08:09,00:14:52
2016-07-13,CR2011312,C00002425,589-152-4476,AA0113,34866,0,PS,AGENT,TOVA,13:40:21,13:42:29,00:02:08
2016-07-13,CR2010338,C00001556,579-041-9190,AA0110,34867,1,PS,AGENT,YITZ,13:58:25,14:06:17,00:07:52
2016-07-11,CR2006103,C00001044,952-856-0595,AA0204,34869,0,NE,AGENT,ELI,12:02:59,12:11:58,00:08:59
2016-07-11,CR2006404,C00002060,474-417-3444,AA0104,34870,2,PS,AGENT,KAZAV,10:45:15,10:52:56,00:07:41
2016-07-08,CR2004050,C00000071,365-143-7361,AA0205,34871,2,PS,AGENT,STEREN,13:14:14,13:20:38,00:06:24
2016-07-08,CR2004639,C00000336,236-061-6362,AA0101,34872,0,PS,AGENT,BASCH,12:23:46,12:27:21,00:03:35
2016-07-08,CR2004696,C00001533,978-803-8181,AA0106,34873,2,PS,AGENT,MIKI,09:27:31,09:40:40,00:13:09
2016-07-07,CR2001591,C00000212,195-225-2296,AA0204,34874,0,PS,AGENT,MIKI,11:54:31,12:09:39,00:15:08
2016-07-07,CR2001838,C00002823,865-444-1244,AA0203,34875,0,NE,AGENT,ZOHARI,13:10:17,13:15:46,00:05:29
2016-07-06,CR2000885,C00002073,247-735-9431,AA0203,34876,2,PS,AGENT,TOVA,14:56:03,15:01:55,00:05:52
2016-07-05,CR1998263,C00002862,533-129-6610,AA0202,34877,2,PS,AGENT,KAZAV,10:50:53,10:57:45,00:06:52
2016-07-05,CR1998512,C00004324,631-758-8027,AA0109,34878,2,PS,AGENT,AVNI,15:44:43,15:59:37,00:14:54
2016-07-05,CR1997877,C00004151,155-584-9707,AA0104,34880,2,PS,AGENT,IDIT,14:24:56,14:35:00,00:10:04
2016-07-01,CR1993824,C00001934,950-579-8422,AA0105,34882,2,PS,AGENT,MICHAL,14:36:56,14:48:48,00:11:52
2016-06-30,CR1993252,C00002305,363-953-7042,AA0205,34884,0,NW,AGENT,MICHAL,12:27:04,12:40:08,00:13:04
2016-06-29,CR1990472,C00002139,447-353-2701,AA0205,34885,0,PS,AGENT,AVIDAN,12:15:10,12:21:12,00:06:02
2016-06-28,CR1987912,C00004019,828-072-2911,AA0203,34886,0,PS,AGENT,DORIT,09:08:59,09:12:48,00:03:49
2016-06-28,CR1988564,C00009933,294-421-5763,AA0209,34887,2,PS,AGENT,MORIAH,12:53:20,13:01:37,00:08:17
2016-06-28,CR1988095,C00001337,169-473-4872,AA0106,34889,2,NE,AGENT,ZOHARI,14:12:44,14:29:22,00:16:38
2016-06-27,CR1987559,C00002667,617-960-2229,AA0101,34890,0,PS,AGENT,YITZ,12:48:14,12:53:15,00:05:01
2016-06-24,CR1985155,C00004744,933-111-6777,AA0104,34892,2,PS,AGENT,STEREN,15:35:12,15:49:55,00:14:43
2016-06-24,CR1984699,C00004245,803-746-5011,AA0110,34893,0,PS,AGENT,IDIT,13:00:10,13:02:08,00:01:58
2016-06-24,CR1985183,C00001722,967-821-6599,AA0103,34894,2,PS,AGENT,MIKI,12:44:06,12:50:11,00:06:05
2016-06-24,CR1983474,C00011638,664-141-6865,AA0209,34895,1,PS,AGENT,SHARON,13:59:38,14:07:51,00:08:13
2016-06-22,CR1980078,C00003900,842-358-6629,AA0213,34896,1,PS,AGENT,BENSION,16:11:31,16:13:10,00:01:39
2016-06-22,CR1980335,C00004768,212-035-2517,AA0206,34897,0,PS,AGENT,YITZ,15:57:01,16:12:17,00:15:16
2016-06-21,CR1977855,C00004076,940-095-4698,AA0102,34898,0,NW,AGENT,MIKI,13:07:55,13:09:35,00:01:40
2016-06-21,CR1977295,C00006114,712-161-2640,AA0102,34900,2,PS,AGENT,YIFAT,16:32:51,16:38:28,00:05:37
2016-06-21,CR1978303,C00002097,537-977-3438,AA0109,34901,2,PS,AGENT,MIKI,11:30:03,11:45:55,00:15:52
2016-06-21,CR1977721,C00005384,423-641-3733,AA0213,34902,2,PS,AGENT,IDIT,11:50:40,11:58:30,00:07:50
2016-06-20,CR1976891,C00000080,914-011-1365,AA0101,34903,0,PS,AGENT,STEREN,11:22:58,11:41:25,00:18:27
2016-06-20,CR1976455,C00001565,864-378-9618,AA0107,34904,1,TT,AGENT,NO_SERVER,12:46:34,12:57:10,00:10:36
2016-06-20,CR1976452,C00002450,500-614-0078,AA0213,34905,0,PS,AGENT,IDIT,10:02:08,10:11:01,00:08:53
2016-06-20,CR1976797,C00002947,504-629-5371,AA0202,34907,0,PS,AGENT,ANAT,10:57:53,11:04:16,00:06:23
2016-06-17,CR1973642,C00000318,379-721-8570,AA0104,34908,1,PS,AGENT,MIKI,12:47:34,12:58:45,00:11:11
2016-06-17,CR1973400,C00004695,316-065-9578,AA0106,34909,2,PS,AGENT,TOVA,09:45:08,10:05:04,00:19:56
2016-06-17,CR1973369,C00002428,401-229-5507,AA0102,34910,2,PS,AGENT,YIFAT,16:12:27,16:25:32,00:13:05
2016-06-16,CR1972195,C00004529,652-722-6771,AA0112,34911,0,TT,AGENT,DARMON,13:41:18,13:56:31,00:15:13
2016-06-16,CR1972714,C00007435,257-894-6219,AA0210,34912,2,PS,AGENT,AVIDAN,09:12:01,09:32:50,00:20:49
2016-06-16,CR1972167,C00004161,138-313-3688,AA0110,34914,0,PS,AGENT,AVNI,14:33:36,14:53:43,00:20:07
2016-06-15,CR1970480,C00002635,363-890-7536,AA0109,34915,2,PS,AGENT,TOVA,12:33:46,12:52:56,00:19:10
2016-06-14,CR1967993,C00001278,791-770-0561,AA0103,34916,0,PS,AGENT,MIKI,10:03:09,10:15:06,00:11:57
2016-06-11,CR1964505,C00002981,969-695-4188,AA0213,34918,0,PS,AGENT,MICHAL,16:15:07,16:26:01,00:10:54
2016-06-08,CR1959100,C00000645,955-510-5845,AA0215,34920,2,NE,AGENT,ZOHARI,16:07:03,16:14:46,00:07:43
2016-06-08,CR1959566,C00000443,212-728-0370,AA0204,34921,2,PS,AGENT,DORIT,09:58:44,10:01:11,00:02:27
2016-06-07,CR1958451,C00004553,212-221-5503,AA0110,34922,2,NE,AGENT,TOVA,15:52:02,16:01:03,00:09:01
2016-06-07,CR1959041,C00004628,212-096-9270,AA0203,34923,1,PS,AGENT,MORIAH,09:51:49,10:04:08,00:12:19
2016-06-06,CR1955199,C00004956,984-024-9840,AA0107,34924,0,TT,AGENT,MIKI,16:43:29,16:56:17,00:12:48
2016-06-06,CR1955520,C00002326,647-579-4206,AA0202,34925,2,NE,AGENT,ELI,10:52:25,10:58:28,00:06:03
2016-06-06,CR1956058,C00000366,212-737-2197,AA0103,34926,1,PS,AGENT,DORIT,14:57:32,15:15:41,00:18:09
2016-06-06,CR1956709,C00004781,617-249-2579,AA0214,34927,0,NW,AGENT,MICHAL,12:35:02,12:41:20,00:06:18
2016-06-06,CR1956180,C00004488,630-827-2663,AA0213,34929,0,NE,AGENT,ZOHARI,09:42:37,09:59:02,00:16:25
2016-06-06,CR1956158,C00001998,531-350-8408,AA0209,34930,1,PS,AGENT,KAZAV,10:05:06,10:18:41,00:13:35
2016-06-04,CR1953512,C00000765,617-158-7656,AA0214,34931,0,NW,AGENT,YITZ,16:33:26,16:47:18,00:13:52
2016-05-31,CR1948061,C00001578,774-258-9143,AA0206,34935,0,PS,AGENT,BASCH,11:23:43,11:32:21,00:08:38
2016-05-31,CR1946988,C00005224,586-243-4486,AA0105,34936,0,NW,AGENT,YITZ,09:11:43,09:17:23,00:05:40
2016-05-31,CR1948645,C00001096,212-310-1636,AA0201,34937,2,PS,AGENT,AVIDAN,11:21:42,11:42:32,00:20:50
2016-05-31,CR1947455,C00007291,315-400-8095,AA0104,34938,2,PS,AGENT,SHLOMO,16:40:05,16:41:46,00:01:41
2016-05-31,CR1948238,C00002086,614-882-1397,AA0203,34939,1,PS,AGENT,BENSION,09:36:31,09:42:55,00:06:24
2016-05-26,CR1943023,C00005241,555-288-5142,AA0104,34940,1,PS,AGENT,MORIAH,12:16:44,12:22:03,00:05:19
2016-05-25,CR1941460,C00002038,830-584-7155,AA0104,34941,0,PS,AGENT,GILI,11:40:08,11:58:58,00:18:50
2016-05-25,CR1940757,C00003760,293-820-4918,AA0115,34942,0,NW,AGENT,YIFAT,12:04:42,12:15:10,00:10:28
2016-05-25,CR1941607,C00005275,837-016-1889,AA0204,34944,1,PS,AGENT,IDIT,14:50:35,15:06:46,00:16:11
2016-05-24,CR1939973,C00003530,717-307-4605,AA0203,34945,0,PS,AGENT,STEREN,12:54:11,13:04:40,00:10:29
2016-05-24,CR1939076,C00002031,111-727-9977,AA0111,34946,2,TT,AGENT,YIFAT,14:41:04,14:42:30,00:01:26
2016-05-24,CR1938846,C00000404,820-484-9449,AA0215,34947,2,PS,AGENT,SHARON,16:29:11,16:39:36,00:10:25
2016-05-20,CR1934865,C00002071,212-363-1536,AA0101,34951,1,PS,AGENT,YITZ,13:34:07,13:50:01,00:15:54
2016-05-20,CR1934905,C00000738,347-612-8297,AA0105,34952,0,PS,AGENT,MORIAH,15:36:47,15:44:42,00:07:55
2016-05-20,CR1934828,C00003220,947-032-7956,AA0104,34953,2,NE,AGENT,ZOHARI,11:43:56,11:46:07,00:02:11
2016-05-17,CR1929741,C00001133,700-341-5117,AA0202,34955,0,PS,AGENT,KAZAV,11:43:51,12:03:28,00:19:37
2016-05-13,CR1924092,C00004225,914-561-7059,AA0206,34956,0,NW,AGENT,NO_SERVER,15:44:27,16:00:19,00:15:52
2016-05-12,CR1922173,C00002249,734-393-5181,AA0103,34957,1,PS,AGENT,SHARON,15:00:47,15:09:15,00:08:28
2016-05-12,CR1922891,C00004424,270-567-0303,AA0202,34958,0,PS,AGENT,IDIT,10:43:19,10:52:39,00:09:20
2016-05-12,CR1923521,C00002112,907-411-9214,AA0209,34959,0,PS,AGENT,MIKI,14:58:10,15:19:05,00:20:55
2016-05-12,CR1922598,C00002315,966-555-5193,AA0110,34960,2,NE,AGENT,AVIDAN,10:18:10,10:20:17,00:02:07
2016-05-10,CR1918718,C00001413,772-602-9919,AA0103,34961,0,PS,AGENT,NAAMA,10:30:12,10:47:08,00:16:56
2016-05-09,CR1915885,C00001047,557-976-6902,AA0105,34962,2,PS,AGENT,NAAMA,12:44:57,12:48:52,00:03:55
2016-05-09,CR1915827,C00002547,508-733-0987,AA0101,34964,2,PS,AGENT,BENSION,12:46:18,12:57:27,00:11:09
2016-05-09,CR1915681,C00003377,337-973-1627,AA0201,34966,2,PS,AGENT,AVIDAN,13:07:57,13:18:16,00:10:19
2016-05-06,CR1913527,C00002304,508-045-4609,AA0213,34967,2,PS,AGENT,TOVA,09:03:31,09:06:56,00:03:25
2016-05-04,CR1909872,C00002775,772-909-4483,AA0213,34968,0,NW,AGENT,MORIAH,15:21:23,15:28:16,00:06:53
2016-05-03,CR1907615,C00000102,557-430-4818,AA0106,34969,2,NE,AGENT,KAZAV,14:05:23,14:15:47,00:10:24
2016-05-03,CR1906358,C00002139,447-353-2701,AA0115,34970,2,PS,AGENT,AVNI,09:11:34,09:19:16,00:07:42
2016-05-02,CR1906166,C00003917,987-112-9517,AA0106,34972,1,PS,AGENT,MIKI,14:14:34,14:26:06,00:11:32
2016-05-02,CR1905439,C00003139,785-579-2815,AA0105,34973,1,PS,AGENT,MICHAL,14:26:34,14:43:02,00:16:28
2016-04-29,CR1903419,C00000615,563-214-9433,AA0205,34975,2,PS,AGENT,YITZ,13:55:30,14:08:27,00:12:57
2016-04-29,CR1904040,C00004220,109-429-0300,AA0210,34976,2,PS,AGENT,SHLOMO,11:19:29,11:22:12,00:02:43
2016-04-29,CR1903236,C00012754,978-152-8213,AA0210,34977,1,PS,AGENT,MICHAL,16:21:36,16:28:56,00:07:20
2016-04-29,CR1903974,C00003577,277-314-3952,AA0216,34978,0,IN,AGENT,YITZ,15:51:27,16:07:51,00:16:24
2016-04-28,CR1901471,C00001332,334-346-2525,AA0105,34979,0,NE,AGENT,ANAT,12:45:32,13:02:19,00:16:47
2016-04-28,CR1900314,C00010778,106-614-0486,AA0214,34980,0,PS,AGENT,BENSION,09:31:46,09:32:59,00:01:13
2016-04-28,CR1901804,C00004020,949-684-7502,AA0115,34981,2,PS,AGENT,GILI,16:21:12,16:33:05,00:11:53
2016-04-28,CR1902015,C00002239,723-163-0058,AA0105,34982,2,PS,AGENT,KAZAV,11:34:33,11:35:09,00:00:36
2016-04-28,CR1901601,C00000468,738-397-9746,AA0204,34983,2,NE,AGENT,KAZAV,15:24:42,15:44:33,00:19:51
2016-04-28,CR1900881,C00001614,861-336-9542,AA0202,34984,2,PS,AGENT,STEREN,11:22:55,11:25:26,00:02:31
2016-04-27,CR1898715,C00004462,212-162-5784,AA0203,34985,2,NE,AGENT,AVIDAN,16:58:23,17:16:16,00:17:53
2016-04-26,CR1897162,C00001768,776-733-4517,AA0109,34986,2,NE,AGENT,TOVA,13:06:21,13:09:03,00:02:42
2016-04-26,CR1898121,C00006731,826-381-5603,AA0205,34987,0,PS,AGENT,ANAT,16:05:21,16:24:35,00:19:14
2016-04-25,CR1894293,C00000261,631-216-0148,AA0113,34988,0,NW,AGENT,MORIAH,11:42:28,11:44:09,00:01:41
2016-04-25,CR1895831,C00001828,978-153-5816,AA0115,34989,2,PS,AGENT,YIFAT,14:46:12,15:06:04,00:19:52
2016-04-25,CR1894599,C00013915,265-277-9310,AA0205,34990,0,PS,AGENT,SHARON,10:39:20,10:55:26,00:16:06
2016-04-25,CR1894412,C00004724,406-106-9086,AA0202,34991,2,PS,AGENT,AVIDAN,15:43:51,15:54:58,00:11:07
2016-04-22,CR1892409,C00004352,414-332-5452,AA0102,34992,0,PS,AGENT,DORIT,10:30:18,10:41:01,00:10:43
2016-04-22,CR1892549,C00002065,498-620-7444,AA0106,34993,0,PS,AGENT,YITZ,11:37:27,11:39:22,00:01:55
2016-04-21,CR1890939,C00002230,201-492-8164,AA0206,34994,2,PS,AGENT,STEREN,13:16:10,13:20:05,00:03:55
2016-04-20,CR1888091,C00000787,564-245-8877,AA0109,34996,0,NW,AGENT,MIKI,15:56:51,16:05:53,00:09:02
2016-04-20,CR1889322,C00009995,870-214-6557,AA0214,34997,0,PS,AGENT,TOVA,12:07:49,12:24:51,00:17:02
2016-04-20,CR1888218,C00001618,410-007-0975,AA0109,34998,0,NW,AGENT,MICHAL,15:05:26,15:24:43,00:19:17
2016-04-19,CR1887630,C00002474,539-635-0992,AA0214,34999,2,PS,AGENT,ZOHARI,13:22:43,13:25:40,00:02:57
2016-04-19,CR1885810,C00010382,354-125-0285,AA0106,35000,0,PS,AGENT,GILI,09:57:51,10:17:36,00:19:45
2016-04-18,CR1884244,C00003310,612-961-3610,AA0113,35001,0,NE,AGENT,TOVA,12:52:37,12:57:58,00:05:21
2016-04-15,CR1881664,C00002436,483-340-9196,AA0209,35002,1,PS,AGENT,MIKI,11:30:31,11:50:54,00:20:23
2016-04-15,CR1882427,C00004794,673-913-2311,AA0109,35003,0,PS,AGENT,KAZAV,14:31:46,14:50:13,00:18:27
2016-04-14,CR1879528,C00000865,723-541-6787,AA0213,35004,2,PS,AGENT,ZOHARI,13:50:34,13:54:11,00:03:37
2016-04-14,CR1880675,C00002153,130-296-1655,AA0210,35005,0,NW,AGENT,YITZ,13:37:52,13:54:44,00:16:52
2016-04-13,CR1878387,C00001900,684-426-5729,AA0109,35006,2,PS,AGENT,YIFAT,10:54:43,10:59:41,00:04:58
2016-04-12,CR1876668,C00002116,914-235-2659,AA0202,35008,0,PS,AGENT,ANAT,16:20:54,16:39:28,00:18:34
2016-04-12,CR1876143,C00000751,396-848-5191,AA0206,35009,0,NW,AGENT,SHARON,09:13:50,09:30:40,00:16:50
2016-04-12,CR1876584,C00004809,218-178-4327,AA0115,35010,2,PS,AGENT,IDIT,16:20:50,16:21:35,00:00:45
2016-04-12,CR1875861,C00001807,387-514-1611,AA0202,35011,2,PS,AGENT,BASCH,15:14:43,15:32:04,00:17:21
2016-04-12,CR1876102,C00004056,838-873-9697,AA0110,35012,0,PS,AGENT,AVNI,16:45:47,17:02:32,00:16:45
2016-04-12,CR1876288,C00004743,508-477-1134,AA0101,35013,0,PS,AGENT,SHARON,10:52:56,10:56:31,00:03:35
2016-04-11,CR1873087,C00004563,677-527-3851,AA0106,35014,0,NW,AGENT,YIFAT,16:11:23,16:13:11,00:01:48
2016-04-11,CR1874211,C00002344,374-330-1743,AA0206,35015,1,PS,AGENT,AVNI,15:51:55,16:01:47,00:09:52
2016-04-11,CR1874788,C00000870,183-280-2128,AA0214,35016,1,PS,AGENT,MICHAL,13:53:49,13:56:15,00:02:26
2016-04-07,CR1869370,C00008392,439-123-7912,AA0204,35018,0,PS,AGENT,NAAMA,13:58:45,13:59:52,00:01:07
2016-04-07,CR1869572,C00000569,983-117-4618,AA0209,35020,2,PS,AGENT,YIFAT,15:27:42,15:35:33,00:07:51
2016-04-07,CR1868541,C00004484,779-840-8158,AA0204,35021,2,PS,AGENT,BASCH,10:59:01,11:17:41,00:18:40
2016-04-06,CR1867597,C00002662,107-989-2443,AA0109,35022,2,PS,AGENT,BASCH,12:14:11,12:29:07,00:14:56
2016-04-06,CR1866172,C00000924,212-195-5968,AA0206,35023,2,PS,AGENT,YITZ,14:42:45,14:49:49,00:07:04
2016-04-06,CR1866912,C00001454,327-323-3609,AA0106,35024,2,PS,AGENT,KAZAV,09:13:39,09:32:29,00:18:50
2016-04-05,CR1865021,C00001789,265-401-0963,AA0214,35025,2,NE,AGENT,MORIAH,13:51:47,14:07:54,00:16:07
2016-04-04,CR1864022,C00001369,726-912-0990,AA0110,35027,0,NW,AGENT,MICHAL,10:27:18,10:31:01,00:03:43
2016-04-04,CR1863263,C00003536,253-881-3836,AA0102,35028,1,PS,AGENT,MIKI,12:17:13,12:27:55,00:10:42
2016-04-01,CR1859915,C00011637,400-432-9445,AA0113,35029,0,PS,AGENT,SHARON,09:27:14,09:45:45,00:18:31
2016-03-31,CR1859611,C00001237,508-541-8481,AA0106,35030,1,PS,AGENT,BASCH,10:00:54,10:12:02,00:11:08
2016-03-31,CR1859291,C00009346,471-246-9491,AA0210,35031,0,NE,AGENT,MORIAH,16:36:20,16:50:18,00:13:58
2016-03-31,CR1859305,C00003650,430-099-1954,AA0104,35032,0,PS,AGENT,IDIT,09:20:13,09:26:04,00:05:51
2016-03-30,CR1857024,C00003457,227-737-9076,AA0216,35033,0,IN,AGENT,MICHAL,09:05:27,09:15:20,00:09:53
2016-03-30,CR1856990,C00004790,585-334-7286,AA0106,35035,2,PS,AGENT,YIFAT,15:17:50,15:38:20,00:20:30
2016-03-29,CR1854953,C00000132,133-274-1580,AA0102,35038,1,PS,AGENT,TOVA,09:54:56,10:14:51,00:19:55
2016-03-28,CR1851997,C00003951,133-833-5697,AA0110,35039,0,PS,AGENT,STEREN,13:40:58,13:51:33,00:10:35
2016-03-25,CR1850166,C00002407,413-537-6063,AA0107,35040,1,TT,AGENT,STEREN,11:56:43,12:07:45,00:11:02
2016-03-25,CR1850735,C00004432,212-210-3337,AA0105,35041,0,PS,AGENT,BASCH,09:38:26,09:49:13,00:10:47
2016-03-23,CR1847200,C00001218,447-202-5625,AA0104,35042,2,PS,AGENT,SHARON,09:47:24,09:59:43,00:12:19
2016-03-22,CR1844719,C00000707,212-323-6386,AA0214,35046,1,PS,AGENT,BENSION,16:05:41,16:17:03,00:11:22
2016-03-21,CR1842420,C00000160,708-775-5257,AA0105,35047,0,PS,AGENT,AVNI,16:43:16,16:49:41,00:06:25
2016-03-18,CR1838896,C00003818,617-152-2948,AA0106,35048,0,PS,AGENT,AVNI,15:45:59,15:54:28,00:08:29
2016-03-18,CR1839458,C00000210,551-696-8238,AA0109,35049,2,NE,AGENT,ZOHARI,16:05:12,16:07:47,00:02:35
2016-03-18,CR1839901,C00002093,508-345-1895,AA0106,35050,0,PS,AGENT,MICHAL,14:27:26,14:38:00,00:10:34
2016-03-17,CR1836933,C00000845,936-150-1941,AA0203,35051,0,NW,AGENT,DARMON,13:08:52,13:09:45,00:00:53
2016-03-17,CR1837085,C00000747,591-921-4518,AA0109,35052,2,PS,AGENT,MORIAH,12:16:08,12:27:39,00:11:31
2016-03-16,CR1834990,C00009274,612-899-3664,AA0115,35053,0,PS,AGENT,DARMON,14:47:41,15:01:45,00:14:04
2016-03-16,CR1835194,C00001368,781-694-5236,AA0205,35054,1,PS,AGENT,KAZAV,10:59:06,11:16:08,00:17:02
2016-03-15,CR1832300,C00000769,863-166-6167,AA0115,35055,0,PS,AGENT,MIKI,14:52:34,15:00:29,00:07:55
2016-03-14,CR1830837,C00002765,915-779-5619,AA0109,35056,1,PS,AGENT,SHLOMO,09:35:52,09:55:22,00:19:30
2016-03-14,CR1830442,C00003450,359-216-4841,AA0205,35057,2,PS,AGENT,AVIDAN,15:54:15,15:58:17,00:04:02
2016-03-14,CR1830801,C00010096,212-401-9289,AA0209,35058,2,PS,AGENT,KAZAV,16:23:23,16:33:53,00:10:30
2016-03-11,CR1828807,C00003221,807-180-9256,AA0215,35059,1,NE,AGENT,ZOHARI,12:51:15,13:05:31,00:14:16
2016-03-11,CR1828455,C00002571,640-195-3963,AA0213,35060,2,PS,AGENT,GILI,16:21:28,16:39:55,00:18:27
